ProductID,ProductName,CategoryName,SalesDate,Region,Country,City,SalesQuantity,UnitPrice,Discount,CustomerID,CustomerName,CustomerEmail,CustomerPhone,TotalRevenue
333,Product 333,Sports,2023-03-07,North,Armenia,Elizabethberg,64,726.7,0.09,333,Nicole Fowler,leesarah@walker.com,001-642-091-2666x6857,42323.008
334,Product 334,Home,2020-04-25,South,Saint Lucia,Markshire,17,563.58,0.21,334,Gregory Cole,jhernandez@gmail.com,(250)950-7804x59896,7568.879400000001
335,Product 335,Home,2020-06-08,West,Sweden,Lopezland,37,923.08,0.22,335,David Mitchell,parksdavid@gmail.com,(438)715-3730,26640.0888
336,Product 336,Beauty,2022-04-27,South,Netherlands Antilles,Kingville,95,497.44,0.1,336,Savannah Thomas,wvillegas@yahoo.com,(097)129-2328x7542,42531.12
337,Product 337,Sports,2021-03-04,West,Haiti,Port Robertmouth,25,875.09,0.11,337,Alicia Nelson,pbentley@yahoo.com,(830)476-2144x3202,19470.7525
338,Product 338,Clothing,2023-01-25,South,Nauru,Lake Josephbury,64,835.64,0.11,338,Pamela Thomas,tony26@mccall.net,(034)828-1557,47598.0544
339,Product 339,Home,2020-04-04,East,Micronesia,Lake Luke,68,221.7,0.18,339,Steven Moore,qmaldonado@hodges-arnold.net,+1-660-250-2964x3527,12361.992
340,Product 340,Electronics,2023-01-08,South,Marshall Islands,Paulhaven,52,773.51,0.27,340,Emily Hart,pachecochristina@hotmail.com,001-590-439-8765x1969,29362.439599999998
341,Product 341,Beauty,2023-05-01,West,Nigeria,Port Linda,9,22.05,0.05,341,Alan Ward,julie00@maldonado.biz,224.501.9480x121,188.5275
342,Product 342,Clothing,2021-03-31,North,Honduras,Lake Christopherborough,57,329.6,0.26,342,Sarah Vasquez,ypearson@tran-wilson.com,001-927-529-6472x2360,13902.528
343,Product 343,Electronics,2024-07-13,North,Bouvet Island (Bouvetoya),Maryfurt,92,237.27,0.01,343,Michelle Nichols,gomezhenry@gmail.com,+1-150-056-7517x432,21610.5516
344,Product 344,Home,2021-12-29,East,Ireland,Fishermouth,94,511.79,0.2,344,Joshua White,robertburnett@yahoo.com,425-239-4295x5399,38486.608
345,Product 345,Clothing,2020-09-12,North,Ghana,Mitchellburgh,88,739.48,0.12,345,Jeffrey Maldonado,deanna33@gmail.com,+1-846-666-8506,57265.33120000001
346,Product 346,Sports,2021-09-19,North,Georgia,Port Mary,33,106.7,0.24,346,James Medina,jeffrey18@yahoo.com,804-000-9366x8973,2676.036
347,Product 347,Electronics,2021-08-14,North,Gabon,South Susan,20,519.77,0.22,347,Meagan Shannon,kelseybrown@randolph-rose.com,001-207-536-7299x17089,8108.412
348,Product 348,Home,2020-06-20,West,United Arab Emirates,Burgesston,73,939.03,0.14,348,Vanessa Lindsey,stephensnatasha@flores.com,818-970-8828,58952.303400000004
349,Product 349,Beauty,2024-01-26,East,Maldives,Petersberg,72,236.36,0.19,349,Kathryn Smith,jdennis@mcdowell.com,+1-052-661-7334x11753,13784.515200000002
350,Product 350,Home,2022-12-24,West,Antigua and Barbuda,Port Ronaldchester,88,680.37,0.15,350,Stacy Baker,sparksjoseph@mitchell-soto.org,+1-752-010-6403,50891.676
351,Product 351,Home,2023-02-22,East,Yemen,Christopherland,14,596.95,0.24,351,Ashley Osborne,john34@mann.com,(807)514-9710x5026,6351.548000000001
352,Product 352,Beauty,2024-02-28,West,Guernsey,Christophermouth,59,19.96,0.14,352,Jose Calderon,mpatrick@weaver-james.com,495-167-9655,1012.7704000000001
353,Product 353,Electronics,2020-12-07,East,Ecuador,Michelleshire,82,481.07,0.16,353,Matthew Fuentes,russelladam@mercado-chaney.net,969.776.1829,33136.101599999995
354,Product 354,Electronics,2022-01-20,North,Togo,Amyville,56,711.68,0.08,354,Alicia Gordon,garrettwilson@salas-taylor.org,0435930743,36665.7536
355,Product 355,Sports,2020-10-26,South,Venezuela,Smithhaven,65,53.54,0.18,355,Kara Hines,eharrison@jones.info,0425669343,2853.6820000000002
356,Product 356,Beauty,2022-11-24,East,Northern Mariana Islands,West Marc,76,880.73,0.09,356,Gary Holden,victoriafarrell@watkins.net,(968)833-7167x753,60911.2868
357,Product 357,Beauty,2022-04-01,North,Latvia,Mitchellhaven,93,524.88,0.17,357,Adam Brown,elizabethprince@yahoo.com,(140)289-7651x439,40515.487199999996
358,Product 358,Home,2022-09-01,South,Tonga,Michaelborough,37,40.35,0.05,358,James Skinner,martinshirley@scott.com,(591)255-9177,1418.3025
359,Product 359,Home,2021-01-10,South,Portugal,Bryantfurt,26,232.17,0.05,359,Robert Morgan,elizabethlane@hotmail.com,836.415.3417x06135,5734.599
360,Product 360,Electronics,2022-04-20,North,Guinea,Chapmanton,33,954.14,0.13,360,Gary Holland,kelly08@yahoo.com,987.820.7090x22694,27393.359399999998
361,Product 361,Beauty,2023-09-05,East,Algeria,Lake Debbie,43,586.5,0.13,361,Colleen Roberts,lauren93@gmail.com,304-108-1137,21940.965
362,Product 362,Electronics,2021-10-19,South,Macao,Lindaside,15,116.4,0.08,362,Christopher Fisher,trogers@gmail.com,923-434-6360,1606.3200000000002
363,Product 363,Beauty,2021-07-05,North,Macedonia,New Kara,87,294.67,0.04,363,Angel Higgins MD,michael22@brown-cox.biz,(149)962-6631,24610.8384
364,Product 364,Beauty,2024-02-04,West,Christmas Island,New Joan,29,462.14,0.01,364,Mr. John Martinez Jr.,fzimmerman@hotmail.com,9134655941,13268.0394
365,Product 365,Electronics,2023-11-15,North,Nepal,South Erikaside,21,30.74,0.01,365,Dana Mccann,murphysarah@marks-atkins.org,015.628.1515x6402,639.0845999999999
366,Product 366,Home,2021-12-15,East,Armenia,Johnnyville,83,417.5,0.08,366,Jamie Doyle,willienorman@gmail.com,+1-792-595-3621x8227,31880.300000000003
367,Product 367,Home,2021-07-29,West,Gabon,North Lisaberg,69,494.56,0.14,367,Michael Ford,amandasimmons@medina.com,+1-511-180-5105,29347.1904
368,Product 368,Clothing,2021-07-27,North,Cameroon,East Robert,23,251.24,0.22,368,Michael Mccarthy,martinsarah@cole-phillips.net,+1-586-439-8274,4507.2456
369,Product 369,Clothing,2020-12-10,South,Mongolia,Colehaven,84,592.75,0.14,369,Christopher Rivera,heather39@guzman.com,+1-962-298-9987x2111,42820.26
370,Product 370,Sports,2023-11-17,East,Iraq,North Kevinland,8,755.71,0.27,370,Sarah Berry,alexis78@hotmail.com,(367)572-4883,4413.3464
371,Product 371,Beauty,2020-03-29,North,Norway,East Kimmouth,73,243.48,0.01,371,Maria Brown,millereric@gmail.com,+1-764-772-7846,17596.299600000002
372,Product 372,Electronics,2023-03-15,West,Benin,Owensfort,62,624.29,0.05,372,Lori May,jamespaul@yahoo.com,(896)417-1345,36770.681
373,Product 373,Electronics,2021-07-04,North,Bosnia and Herzegovina,New Melissaport,14,643.23,0.1,373,Laurie Baird,arthurrobinson@meyer.biz,999.167.7754x2673,8104.698000000001
374,Product 374,Electronics,2024-01-26,West,Solomon Islands,Mcguireton,6,949.05,0.17,374,Jennifer Chapman,browncole@hotmail.com,415.198.2456x6692,4726.268999999999
375,Product 375,Clothing,2020-08-22,East,Antigua and Barbuda,Martinmouth,1,780.49,0.26,375,Daniel Torres,tammywilliams@hotmail.com,433.096.0565x69206,577.5626
376,Product 376,Clothing,2024-03-10,East,Iraq,New Christina,9,849.86,0.11,376,Jeffrey Casey,nlee@dean.com,397.231.6231x42047,6807.3786
377,Product 377,Electronics,2022-02-19,East,Kuwait,Alexanderside,80,495.52,0.08,377,Sheila Harris,megan36@yahoo.com,297.465.5383,36470.272
378,Product 378,Beauty,2024-02-27,West,Slovenia,West Brandi,80,193.5,0.02,378,Kristen Hardy,shawnscott@gmail.com,264.146.7173x1349,15170.4
379,Product 379,Electronics,2020-07-04,West,Germany,South Carlos,54,995.86,0.25,379,John Vazquez,darryl48@bender.com,+1-473-633-3457x096,40332.33
380,Product 380,Electronics,2024-04-07,South,Barbados,South Brittany,12,138.06,0.11,380,Connor Casey,nwilliams@quinn-beltran.com,522-297-3690,1474.4808
381,Product 381,Beauty,2021-04-21,North,Nigeria,Jorgeview,5,476.74,0.17,381,Monica Walker,newmanandrea@johnson.com,(541)101-4442x60564,1978.4709999999998
382,Product 382,Sports,2022-10-13,West,Israel,Greenstad,40,77.41,0.3,382,Stephanie Johnson,christina91@yahoo.com,+1-662-770-6328x48377,2167.4799999999996
383,Product 383,Sports,2021-04-15,East,Mauritania,West Tamara,93,944.41,0.0,383,Amy Knight,gberg@carlson-sanders.net,650.048.2046,87830.12999999999
384,Product 384,Home,2024-01-27,South,Cape Verde,Port Patricia,46,965.28,0.04,384,Sue Obrien,pcollins@norris.net,(108)483-7500x424,42626.7648
385,Product 385,Beauty,2022-08-22,West,Grenada,Port Tammyborough,27,722.2,0.23,385,Melanie Gonzales,susan69@morris-hernandez.org,001-811-808-6836x0396,15014.538000000002
386,Product 386,Beauty,2020-06-02,North,El Salvador,Lake Jonathonhaven,75,356.49,0.24,386,Andrew Johnson,millercheryl@gmail.com,1440058797,20319.93
387,Product 387,Sports,2024-03-23,East,Falkland Islands (Malvinas),Williamsonland,53,261.84,0.23,387,Kayla Bonilla,amyallen@yahoo.com,001-854-089-8449,10685.6904
388,Product 388,Clothing,2022-03-25,North,Rwanda,New Timothy,50,272.65,0.16,388,Stacy Heath,terriwyatt@yahoo.com,915.678.5184,11451.299999999997
389,Product 389,Beauty,2021-02-14,North,Lesotho,South Brandon,92,136.02,0.29,389,Michael Hopkins,ericanderson@caldwell-kaiser.org,(539)666-6689x6863,8884.8264
390,Product 390,Electronics,2021-04-02,North,Fiji,West Johnfort,52,530.55,0.12,390,Kayla Williams,douglasrichardson@hotmail.com,(531)876-1509x666,24277.967999999997
391,Product 391,Home,2021-06-10,East,Tonga,Angelaside,19,150.4,0.18,391,Tanya Flores,watkinsjoseph@yahoo.com,397.739.9161x435,2343.232
392,Product 392,Clothing,2020-11-29,North,Mauritius,New Devonfort,35,323.56,0.02,392,Margaret Porter,otorres@hotmail.com,333.783.0552,11098.108
393,Product 393,Home,2022-04-04,South,Jamaica,South Sheri,52,630.44,0.12,393,Larry Howell,cwilliamson@young.net,785.835.2853x556,28848.934400000006
394,Product 394,Sports,2020-12-09,West,New Caledonia,South Kristenland,31,730.27,0.22,394,Kenneth Duarte,pperry@phillips.net,755-186-5153,17657.9286
395,Product 395,Clothing,2023-10-09,North,Macedonia,Port Adam,54,34.03,0.07,395,Andrea Bailey,millerwilliam@hotmail.com,971-384-8069x9014,1708.9866
396,Product 396,Beauty,2021-12-23,East,United Arab Emirates,Reedburgh,59,435.81,0.28,396,Troy Ingram,lewiseddie@gmail.com,(898)220-9118x4642,18513.2088
397,Product 397,Clothing,2023-05-18,West,Ireland,Robertland,44,655.6,0.21,397,Jacob Daugherty,melissa86@patterson-hill.biz,427-615-7499,22788.656000000003
398,Product 398,Home,2020-06-05,West,Chad,Smithton,56,854.71,0.09,398,Katie Morris,matthew76@hotmail.com,(189)611-3143x3128,43556.0216
399,Product 399,Electronics,2022-07-21,West,Angola,East Lisamouth,19,480.57,0.23,399,Mr. Keith Gonzalez,janetrussell@gmail.com,784.821.1998,7030.7391
400,Product 400,Electronics,2021-03-15,North,Zambia,Davisfurt,46,969.51,0.02,400,Heidi Harris,andre33@hotmail.com,(215)374-0012x35543,43705.5108
401,Product 401,Electronics,2020-01-02,North,South Africa,Lake Laurieburgh,88,272.98,0.29,401,Andrea Flores,lopezrichard@ball-perez.org,586.425.8140x71631,17055.7904
402,Product 402,Sports,2020-07-26,West,Bolivia,New Sylvia,66,23.37,0.01,402,Christina Mitchell,joeconley@evans-campbell.org,(437)496-6913x40547,1526.9958000000001
403,Product 403,Beauty,2023-04-28,East,New Zealand,East Joseph,71,488.92,0.28,403,Bradley Jones,schneiderandrew@crosby.com,333-585-8120x0431,24993.590399999997
404,Product 404,Clothing,2022-09-21,North,Mauritania,Harristown,54,263.55,0.08,404,Sophia Carroll,laura00@yahoo.com,(545)669-4201x115,13093.164
405,Product 405,Electronics,2022-05-05,North,Gibraltar,Brandiberg,49,825.48,0.23,405,Michelle Rodriguez,george80@ball.biz,(134)339-0368x9883,31145.360400000005
406,Product 406,Beauty,2021-09-24,North,Cyprus,Millerland,95,240.44,0.0,406,Debra Lynn,diamondmurphy@marshall-johnson.com,147.452.3503x012,22841.8
407,Product 407,Beauty,2021-07-01,East,United Arab Emirates,West Mariabury,60,317.52,0.08,407,Roy Moyer,ibarrajennifer@stark.com,2861019757,17527.104
408,Product 408,Home,2023-03-31,East,Netherlands,North Kellymouth,81,793.32,0.22,408,Pamela Marshall,jacobsonkimberly@hernandez.com,+1-558-597-6914x245,50121.95760000001
409,Product 409,Clothing,2020-03-07,North,Turks and Caicos Islands,East Todd,27,717.99,0.16,409,Jacob Richards,brianrivera@gmail.com,(166)057-8411,16284.0132
410,Product 410,Electronics,2022-03-08,West,Estonia,Brooksbury,36,562.47,0.03,410,Allen Dawson,chadgardner@gmail.com,012.409.2620,19641.452400000002
411,Product 411,Clothing,2020-07-16,North,Ukraine,South Leah,59,707.9,0.12,411,Wesley Henry,kathylam@barry.info,(891)075-3129x906,36754.168
412,Product 412,Sports,2023-11-04,South,Falkland Islands (Malvinas),Hannahbury,50,424.45,0.11,412,Jessica Lam,kennethbrown@yahoo.com,445-680-4743,18888.025
413,Product 413,Clothing,2020-07-14,East,Armenia,North David,74,15.26,0.17,413,Joseph Mitchell,vdavis@smith.net,(405)227-6219,937.2692
414,Product 414,Electronics,2020-11-01,North,Timor-Leste,Port Derrick,45,21.24,0.2,414,Stacey Simpson,blacksuzanne@yahoo.com,718.786.4115x83351,764.64
415,Product 415,Clothing,2024-06-26,North,Kuwait,Port Cliffordville,14,516.11,0.25,415,Bethany Friedman,brendamorgan@yahoo.com,459-554-4637,5419.155
416,Product 416,Beauty,2023-05-14,West,Mauritania,East Eric,71,92.46,0.15,416,Cheryl Jacobson,davidadams@wilson.com,(827)337-2994,5579.960999999999
417,Product 417,Beauty,2023-04-12,East,France,Port Jennifer,39,60.56,0.12,417,Lisa Mayo,jennifer13@pacheco-walker.net,396.927.9437x618,2078.4192000000003
418,Product 418,Home,2022-01-05,South,Zambia,Lake Kimberlyville,40,965.86,0.04,418,Amanda Blake,ggreen@yahoo.com,810-293-4420x4223,37089.024
419,Product 419,Sports,2020-05-21,South,Ukraine,Whitefort,9,860.41,0.24,419,Jacqueline Fuller,madelineramsey@salazar.com,948.346.4695x9031,5885.2044
420,Product 420,Clothing,2020-09-13,South,Swaziland,Leeland,14,160.51,0.21,420,Jose Carter,heather70@gmail.com,+1-866-834-1394x683,1775.2406
421,Product 421,Electronics,2024-05-31,South,Russian Federation,East Scottville,8,10.66,0.12,421,Kaitlin Boyle,stevensmichael@gmail.com,+1-835-341-6179,75.0464
422,Product 422,Sports,2022-08-12,South,Equatorial Guinea,Cristiantown,81,942.25,0.16,422,Karen Garcia,melissamahoney@clayton-west.com,001-907-739-0165x529,64110.689999999995
423,Product 423,Beauty,2022-06-05,South,Poland,Williamhaven,23,285.54,0.2,423,David Palmer,daniel36@kim.net,+1-637-177-7203x47544,5253.936000000001
424,Product 424,Clothing,2023-09-05,East,Puerto Rico,East Paul,80,194.04,0.05,424,Rachel Richardson,phillipsvictoria@yahoo.com,(875)722-2867,14747.039999999999
425,Product 425,Sports,2022-01-11,North,Iceland,Vazquezberg,90,694.59,0.01,425,John Rich,aaroncampbell@yahoo.com,(912)438-7059x48245,61887.969000000005
426,Product 426,Beauty,2023-05-27,West,Chad,New Carl,9,117.81,0.1,426,Michael Sandoval,dunnrachel@shaffer.com,(884)158-6359,954.261
427,Product 427,Beauty,2020-07-15,West,Micronesia,Ochoamouth,7,272.0,0.18,427,Marissa Wood,bennettbryan@wheeler-wilson.biz,(089)324-1669x39919,1561.2800000000002
428,Product 428,Sports,2022-11-20,North,Czech Republic,East Shannon,82,975.34,0.15,428,John Butler,ktaylor@pitts.com,001-476-484-2085x46655,67981.198
429,Product 429,Beauty,2022-01-31,South,United States Minor Outlying Islands,Jenniferview,72,643.07,0.21,429,Sean Campbell,peter83@hotmail.com,+1-754-503-5329x2278,36577.8216
430,Product 430,Home,2022-08-26,South,El Salvador,Jonesmouth,85,525.47,0.25,430,Carolyn Boyle,thomas44@randall.org,+1-576-059-4435x368,33498.7125
431,Product 431,Beauty,2022-08-07,East,Denmark,North Lindseyside,90,403.94,0.15,431,Mrs. Jennifer Becker MD,carrie67@ayala-rose.com,001-791-803-6576x16917,30901.409999999996
432,Product 432,Beauty,2022-02-06,East,Cambodia,North Russellview,67,776.76,0.04,432,Cynthia Martinez,zavalajeff@merritt.com,+1-509-299-4012,49961.203199999996
433,Product 433,Clothing,2020-03-03,South,Czech Republic,Conwayside,61,149.55,0.26,433,Alexis Fitzgerald,daniellewebb@yahoo.com,631-653-3460x27332,6750.687000000001
434,Product 434,Sports,2022-03-30,South,Papua New Guinea,Susanchester,17,967.66,0.17,434,James Suarez,khansteven@gmail.com,7651294159,13653.6826
435,Product 435,Sports,2020-04-01,East,Christmas Island,Sullivanshire,57,862.51,0.22,435,Kelly Johnson,rwalker@gmail.com,016-827-1829x00145,38347.1946
436,Product 436,Clothing,2022-04-22,South,Switzerland,Garcialand,24,621.48,0.21,436,Sarah Butler,michael15@harmon.com,600.645.2770,11783.2608
437,Product 437,Electronics,2021-10-14,South,Saint Martin,Schmidtbury,25,52.48,0.29,437,James Macdonald,lmason@anderson-robles.info,+1-965-120-7650x27126,931.52
438,Product 438,Home,2024-01-01,West,Dominican Republic,Lake Timothyfort,5,703.85,0.09,438,William Nichols,tjacobs@boyd.com,(704)226-9431,3202.5175
439,Product 439,Home,2024-02-25,West,Nauru,Lindaburgh,50,914.15,0.21,439,Teresa Gray,daniel12@mcbride-rogers.biz,001-846-199-6645x2743,36108.925
440,Product 440,Home,2020-10-01,East,Australia,Dorishaven,88,529.33,0.11,440,Robert Holmes,rhonda88@gmail.com,+1-898-904-6450x739,41457.1256
441,Product 441,Electronics,2022-12-24,South,Namibia,Bestfort,31,360.68,0.12,441,Sean Cherry,tracykeller@peters.org,(839)341-7491,9839.3504
442,Product 442,Sports,2020-02-01,West,Iceland,Pamelaview,55,129.07,0.07,442,Cassidy Padilla,gomezlauren@roberts-fowler.info,(057)301-0256x245,6601.9304999999995
443,Product 443,Clothing,2020-06-10,North,Libyan Arab Jamahiriya,Reidmouth,26,757.35,0.1,443,Elizabeth Martinez,bjohnson@hughes.com,887.536.3633x59762,17721.99
444,Product 444,Home,2020-10-09,South,Montenegro,Bobbyton,21,886.17,0.28,444,Matthew Cox,devin36@yahoo.com,913-064-6457,13398.890399999998
445,Product 445,Sports,2022-02-17,North,Namibia,Dawnchester,98,109.25,0.09,445,Tonya Brown,uconway@baker-martinez.com,901-267-6454,9742.915
446,Product 446,Clothing,2024-06-12,West,Paraguay,East Patrickfort,58,761.39,0.07,446,Jessica Washington,dawn01@yahoo.com,113.206.3403x794,41069.3766
447,Product 447,Beauty,2021-07-12,South,Bermuda,North Jasmin,24,26.89,0.17,447,Jerry Kim,gyoung@gmail.com,496.212.2148x60851,535.6487999999999
448,Product 448,Sports,2020-08-10,South,Vietnam,Port Nathanside,28,967.38,0.08,448,Timothy Arnold,taylorheather@gmail.com,451.245.1683x283,24919.7088
449,Product 449,Home,2022-03-16,North,Slovenia,West Reneechester,30,618.91,0.14,449,Jesse Adkins,millerdiana@yahoo.com,+1-594-038-7057x49563,15967.877999999999
450,Product 450,Beauty,2022-10-22,North,Costa Rica,Sherrymouth,34,556.91,0.25,450,Dave Nolan,danielpatterson@perkins.net,001-976-246-7395x56314,14201.204999999998
451,Product 451,Electronics,2024-06-27,East,Slovakia (Slovak Republic),Hubbardbury,54,302.99,0.07,451,Victoria Clark,cassandragonzalez@hotmail.com,(331)730-5393,15216.157799999999
452,Product 452,Electronics,2022-10-25,North,Mozambique,North Jasonburgh,52,930.0,0.13,452,Cynthia Powers,dunnangela@gmail.com,(989)212-2060,42073.2
453,Product 453,Sports,2021-09-10,North,Liberia,East Markside,87,273.25,0.18,453,Mary Black,amberenglish@johnston-fleming.com,001-338-823-9256x96387,19493.655000000002
454,Product 454,Electronics,2022-08-12,North,Burkina Faso,Port Paulborough,8,829.87,0.16,454,Laura Watkins,allison18@conner.com,740.086.6062x745,5576.7264
455,Product 455,Electronics,2020-05-23,North,Sri Lanka,North Ricardo,10,985.26,0.29,455,Dean Cobb,moorecharles@gmail.com,+1-652-847-9119,6995.346
456,Product 456,Clothing,2024-05-19,South,Norfolk Island,Port Lynnburgh,55,785.56,0.2,456,Roberto Abbott,macdonaldamber@hansen-baker.com,001-687-878-0434,34564.64
457,Product 457,Clothing,2021-03-08,South,Iran,North John,1,523.8,0.22,457,Amber Williams,diana30@gmail.com,734.873.2870,408.56399999999996
458,Product 458,Electronics,2021-07-07,West,Equatorial Guinea,Donaldberg,84,75.41,0.29,458,William Turner,vanessa35@wong-howell.net,001-032-817-2143x361,4497.452399999999
459,Product 459,Home,2023-08-14,North,Central African Republic,West Shaun,37,477.69,0.12,459,Angelica Castaneda,jasonpowell@hotmail.com,136.530.9064x7834,15553.586399999998
460,Product 460,Electronics,2020-03-03,West,Anguilla,Port Laurashire,82,443.87,0.11,460,Natalie Morris,farrellmichael@hotmail.com,297.927.8946x607,32393.632600000004
461,Product 461,Beauty,2024-03-11,West,Tuvalu,Wallacefort,21,210.77,0.01,461,Jose Hernandez MD,irussell@yahoo.com,(589)594-4849x0648,4381.9083
462,Product 462,Home,2021-05-02,East,Guinea-Bissau,Natalieberg,4,429.35,0.06,462,Nicholas Parker,brandon53@fox-elliott.com,+1-450-327-0500,1614.356
463,Product 463,Clothing,2023-05-01,South,Niger,Bettytown,43,364.18,0.07,463,Kyle Garcia,qjohnston@hotmail.com,620.825.2547,14563.5582
464,Product 464,Clothing,2020-02-21,South,Cocos (Keeling) Islands,Martinezville,66,172.05,0.06,464,Sandra Garcia,james63@silva-jackson.biz,(514)641-0280x9231,10673.982
465,Product 465,Beauty,2021-06-20,East,Congo,West Erinstad,21,446.96,0.23,465,Michelle Jackson,fmoore@burns-hatfield.com,546.092.1554x4748,7227.3432
466,Product 466,Home,2020-03-19,South,Saint Martin,East Lindahaven,37,270.17,0.16,466,Darren Clements,woliver@suarez.biz,+1-716-051-3012x6799,8396.883600000001
467,Product 467,Sports,2023-11-05,West,Fiji,Millerville,69,526.84,0.2,467,Deborah Cobb,whill@gmail.com,001-376-152-1838x0980,29081.568
468,Product 468,Beauty,2022-12-03,North,Bahamas,Claytonport,81,44.81,0.25,468,Anne Greer,jonesrebecca@gmail.com,010.451.8364x9894,2722.2075
469,Product 469,Sports,2020-09-01,South,Tunisia,Kevinfort,48,907.17,0.07,469,Nathan Lawson,jessicadecker@pacheco.net,001-344-522-9492x05862,40496.068799999994
470,Product 470,Sports,2022-09-01,West,Namibia,Robertmouth,11,818.2,0.1,470,John Gregory,markdavis@woodward.info,960-753-6102x995,8100.180000000001
471,Product 471,Electronics,2021-01-21,East,Guam,East Vanessaburgh,95,557.06,0.21,471,April Torres,aaronjacobson@simpson.com,449.272.4933x12970,41807.353
472,Product 472,Sports,2020-10-16,North,Sweden,Crosston,92,853.29,0.12,472,Michael Kaufman,jlyons@johnson-adams.com,5686435789,69082.3584
473,Product 473,Electronics,2024-02-20,West,Korea,Sarahmouth,44,962.77,0.01,473,Katrina Jackson,amber59@yahoo.com,5149764503,41938.26119999999
474,Product 474,Sports,2023-02-26,West,Poland,North Alyssa,64,119.42,0.13,474,Bethany Franklin,adyer@gmail.com,(905)600-2580x0968,6649.3056
475,Product 475,Sports,2020-02-29,South,Maldives,Crawfordtown,32,634.52,0.27,475,Melody Jackson DVM,obennett@cook-howell.com,216.414.2763,14822.3872
476,Product 476,Electronics,2023-12-27,West,South Africa,Aguirreburgh,21,998.01,0.12,476,Nicole Wells,petertaylor@brown.com,001-325-821-7990x9650,18443.2248
477,Product 477,Beauty,2021-05-16,West,Northern Mariana Islands,Cookchester,71,988.01,0.1,477,Ana Valencia,baxterstephen@gmail.com,603.385.7909,63133.83900000001
478,Product 478,Clothing,2021-07-28,South,Malawi,West Ericton,10,607.29,0.3,478,Melanie Barrett,scottamanda@gmail.com,+1-705-033-0582x334,4251.03
479,Product 479,Home,2023-12-21,West,Moldova,Savagemouth,61,136.74,0.19,479,Elizabeth Allen,nicholashall@gmail.com,+1-210-924-7236x74159,6756.323400000001
480,Product 480,Sports,2024-05-10,South,Macedonia,Brettchester,92,587.36,0.11,480,Mary Riddle,nicholewatson@yahoo.com,(156)047-3905x205,48093.0368
481,Product 481,Sports,2020-12-27,West,Nauru,Cunninghamville,36,12.04,0.03,481,Mark Cochran,laura10@yahoo.com,361.267.1724,420.43679999999995
482,Product 482,Beauty,2020-12-13,West,Uzbekistan,Port Shannon,84,206.92,0.24,482,Cynthia Davis,brian87@kramer.com,+1-068-122-3038x8502,13209.772799999999
483,Product 483,Beauty,2021-03-01,North,Libyan Arab Jamahiriya,New Lisa,77,956.56,0.21,483,Victoria Miller,tylerdodson@gibson.biz,397-084-0701,58187.544799999996
484,Product 484,Beauty,2022-03-21,East,Venezuela,Port Ericmouth,19,337.14,0.28,484,Dr. Yvonne Prince,batkins@hotmail.com,(632)811-3735x856,4612.075199999999
485,Product 485,Sports,2022-01-31,East,Sudan,Jonathonshire,75,642.01,0.07,485,Crystal Weaver,rosebrianna@woods.com,(039)063-1172,44780.197499999995
486,Product 486,Sports,2022-07-12,East,Mali,East Adamburgh,99,288.05,0.03,486,Rebecca Gilmore,brendasanchez@sanders-randall.com,+1-703-521-8779x380,27661.4415
487,Product 487,Clothing,2020-07-30,North,Honduras,New Daniel,98,948.34,0.22,487,Alyssa Brewer,candicewoods@doyle.com,006-119-6417x028,72491.10960000001
488,Product 488,Electronics,2021-12-19,West,Mali,Gomezland,44,731.27,0.06,488,Rebecca Smith,pdominguez@johnson-vang.com,212.106.6990x1772,30245.327199999996
489,Product 489,Electronics,2022-07-13,South,Dominican Republic,Buckview,4,336.35,0.05,489,Katie Berry,francisco99@yahoo.com,(596)457-4559,1278.13
490,Product 490,Clothing,2023-06-30,East,Niger,Ortizville,13,793.84,0.1,490,Brandy Hughes,bryanjessica@yahoo.com,001-024-563-2259,9287.928
491,Product 491,Home,2022-05-08,North,Ghana,Patelshire,59,117.08,0.25,491,Tammie Arroyo,phillipsjennifer@santos.info,(546)527-1638,5180.79
492,Product 492,Sports,2022-12-31,East,Tajikistan,North Matthew,2,398.4,0.16,492,Kevin Hamilton,woodjacob@curry.com,(982)264-8102x751,669.3119999999999
493,Product 493,Sports,2021-04-17,West,Bulgaria,Kaitlinside,1,229.01,0.01,493,Joseph Johnson,ashleybradshaw@hotmail.com,1845683502,226.7199
494,Product 494,Home,2023-03-18,North,French Polynesia,Whiteville,40,686.89,0.14,494,Emily Ramsey,timothy44@gmail.com,+1-129-620-8420x07947,23629.016
495,Product 495,Home,2022-02-20,North,Senegal,Lake Christineville,25,111.42,0.21,495,Daniel Clark,rojasashley@bell.com,152-506-4240x42924,2200.545
496,Product 496,Electronics,2020-04-06,South,Holy See (Vatican City State),North Angela,59,403.06,0.16,496,Patrick Smith,christopher94@dougherty.biz,(152)816-7977,19975.6536
497,Product 497,Beauty,2020-10-29,West,Bermuda,North Tracy,37,283.88,0.17,497,Eric Adams,suzanne76@hotmail.com,001-318-264-8499x504,8717.9548
498,Product 498,Home,2022-09-30,North,Philippines,New Cynthia,70,511.28,0.07,498,Nicole Knight,ymeza@smith-guerrero.com,389.637.4205,33284.327999999994
499,Product 499,Home,2022-12-21,West,Poland,East Richardhaven,7,356.4,0.25,499,Deborah Gray,armstrongrandy@austin-fry.com,+1-235-968-6882,1871.1
